TrueClass,RamdomForest,KNN,LogisticRegression,NaiveBayes,SVM,subclass,port,proto
Botnet,1,1,0.9936302674153616,0.9888618128183418,0.9866346607389002,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.984,1,0.1070156748322888,0.009525840312390108,0.10255580516586382,From-Botnet-UDP-DNS,53,udp
Botnet,0.784,0.4666666666666667,0.1332294782373089,0.022560697348122574,0.11396501786568258,From-Botnet-UDP-DNS,53,udp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.974,1,0.7863091529224523,0.9139813816067709,0.8808457262374219,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.876,0.6666666666666666,0.253919355501389,0.21251712919720112,0.18000398097481185,From-Botnet-UDP-DNS,53,udp
Botnet,0.24,0,0.26673954650662235,5.186295900814683e-4,0.28373714038237874,From-Botnet-UDP-Attempt-DNS,53,udp
Botnet,0.996,1,0.9962922411370102,0.9999992479601663,0.9940160139929795,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9385611871608055,0.4107844419150394,0.9052724542789445,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9971141801501605,0.9999970928203512,0.9920263182897743,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9971152055614748,0.9998215478555948,0.9933418492093747,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.042,0.0625,0.12549438322638717,1.587738571574115e-5,0.1512513739019209,From-Botnet-UDP-Attempt-DNS,53,udp
Botnet,0.992,1,0.9951933375867272,0.9836066693721188,0.9877504715890165,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.62,0.1,0.08235174887142149,2.980720235543278e-6,0.08774940375401641,From-Botnet-UDP-DNS,53,udp
Botnet,0.992,1,0.9951933375867272,0.9836066693721188,0.9877504715890165,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9991962965429556,0.9999996736752694,0.9969865972636198,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9994729259986241,0.9999997973328438,0.9989670056051752,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9958029222481485,0.999950059022966,0.9904309220616629,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,0.875,0.9953394990542288,0.9999523644841796,0.9787538900917526,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.856,0.42857142857142855,0.23163559886382024,0.066315266381651,0.19944633081290508,From-Botnet-UDP-DNS,53,udp
Botnet,0.45,0.5833333333333334,0.44252924029035534,0.023051405549078332,0.20705632458737144,From-Botnet-UDP-DNS,53,udp
Botnet,0.234,0.36363636363636365,0.13269832233106515,1.675048253623624e-4,0.1078275222192282,From-Botnet-UDP-DNS,53,udp
Botnet,0.012,0.37037037037037035,0.10510097582802214,1.7054973819097e-4,0.060633160232662076,From-Botnet-TCP-Established,65520,tcp
Botnet,0.998,1,0.972758701758102,0.7138832212910788,0.9428679072184619,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9920392969093176,0.9997858526317507,0.9834829058912985,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-UDP-DNS,53,udp
Botnet,1,1,0.9979281523045045,0.9999928041415483,0.9954979486261352,From-Botnet-TCP-Attempt-SPAM,25,tcp
Normal,0.538,0.4666666666666667,0.2792329810991572,0.06786251704365455,0.3720801306700997,From-Normal-Stribrek,80,tcp
Normal,0.254,0.13333333333333333,0.09840135165994712,0.0018975851010770502,0.15094062555800924,From-Normal-Stribrek,80,tcp
Normal,0.004,0,0.06380687248681394,7.395659385252069e-7,0.08012092610493105,From-Normal-Stribrek,80,tcp
Normal,0,0,0.039323718073887126,2.042084659511929e-7,0.05718051691806103,From-Normal-Stribrek,80,tcp
Normal,0.08,0.13333333333333333,0.33519344007652163,0.0028343279540775667,0.3794971154668645,From-Normal-Stribrek,80,tcp
Normal,0,0.058823529411764705,0.08245508448572703,3.20297244858568e-5,0.0843793177120028,From-Normal-Stribrek,80,tcp
Normal,0.036,0,0.06911349435918068,2.3120948125973453e-5,0.07010779246346643,From-Normal-Stribrek,443,tcp
Normal,0,0,0.1153162525029423,0.03449551847380034,0.09304405640799518,From-Normal-Stribrek,80,tcp
Normal,0.18,0,0.11742258988342469,0.07747057950345387,0.09762458370774196,From-Normal-Stribrek,80,tcp
Normal,0.168,0.037037037037037035,0.2488090694303774,5.2968064259128155e-5,0.17609605889666458,From-Normal-Stribrek,80,tcp
Normal,0.114,0.1875,0.11879304069613827,5.305949844084716e-6,0.10669951348396034,From-Normal-Stribrek,80,tcp
Normal,0.08,0.058823529411764705,0.05748969951911698,1.6733038742875156e-6,0.06901804331101324,From-Normal-Stribrek,80,tcp
Normal,0.574,0,0.12444455388707532,7.279337770346579e-6,0.10938319764372584,From-Normal-Stribrek,80,tcp
Normal,0,0,0.056543045226052246,6.790545351595866e-7,0.07472705077736685,From-Normal-Stribrek,80,tcp
Normal,0,0,0.06070480456597094,2.1504382310339754e-6,0.056877447573559614,From-Normal-Stribrek,80,tcp
Normal,0.04,0,0.05225677425296538,4.226617418932259e-5,0.058209419801614315,From-Normal-Stribrek,443,tcp
Normal,0,0,0.06136475279231057,8.273735002719644e-7,0.07881791013827988,From-Normal-Stribrek,80,tcp
Normal,0.146,0.125,0.1653126677015614,0.001137545320049659,0.20440786444744252,From-Normal-Stribrek,80,tcp
Normal,0.01,0,0.0700331701305631,4.996652700493207e-5,0.08879335020097823,From-Normal-Stribrek,80,tcp
Normal,0.062,0.1111111111111111,0.3019885873452953,0.018012424657656404,0.255949237112547,From-Normal-Stribrek,81,tcp
Normal,0.008,0.06666666666666667,0.04315785830947194,1.3100420785582115e-4,0.028162653544278715,From-Normal-Stribrek,443,tcp
Normal,0.834,0.5714285714285714,0.718250246704766,0.23709113998395195,0.6691298743016951,From-Normal-Stribrek,80,tcp
Normal,0.05,0,0.21230103103650444,2.3497034095911238e-4,0.2713713917109247,From-Normal-Stribrek,80,tcp
Normal,0.056,0.0625,0.10578174276862784,2.8190774415118346e-4,0.10904760533842761,From-Normal-Stribrek,80,tcp
Normal,0.02,0,0.05817473329784606,6.526385678374374e-5,0.07051101898565149,From-Normal-Stribrek,80,tcp
Normal,0.076,0,0.10559478291893742,1.5026597868179626e-4,0.11699342484459385,From-Normal-Stribrek,80,tcp
Normal,0.342,0.25,0.18806177688615955,4.985756207727974e-4,0.15097077104192158,From-Normal-Stribrek,443,tcp
Normal,0.324,0.26666666666666666,0.11713140718520632,0.0012875668960175138,0.10881708667289536,From-Normal-Stribrek,443,tcp
Normal,0.002,0,0.07932033704427155,3.491343632265615e-7,0.0936304076047616,From-Normal-Stribrek,80,tcp
Normal,0.036,0,0.2193185117740135,0.0711028533570885,0.13565040409751916,From-Normal-Stribrek,80,tcp
Normal,0.282,0.13333333333333333,0.1088743182447739,0.775903753230399,0.10142040441022104,From-Normal-Stribrek,80,tcp
Normal,0.398,0.2413793103448276,0.40498319780028313,0.27522306348902315,0.5226736985187235,From-Normal-Stribrek,80,tcp
Normal,0.008,0,0.05801504860581763,1.8727081446016832e-4,0.09441627526601426,From-Normal-Stribrek,80,tcp
Normal,0.002,0.25,0.16140475792858056,1.0613583957528438e-4,0.1460315220542523,From-Normal-Stribrek,80,tcp
Normal,0.146,0.047619047619047616,0.06731098593641405,0.004128993421062664,0.04800958041872827,From-Normal-Stribrek,5222,tcp
Normal,0.156,0.06666666666666667,0.06373504976477329,0.5178874474079564,0.035825530610004264,From-Normal-Stribrek,80,tcp
Normal,0,0,0.1480674009726496,3.920633935890994e-6,0.14226190700079144,From-Normal-Stribrek,80,tcp
Normal,0,0,0.09551589952702788,1.2847177818336585e-4,0.11071272652202724,From-Normal-Stribrek,80,tcp
Normal,0,0,0.10693822908837802,3.199868259459153e-6,0.11401982509489839,From-Normal-Stribrek,80,tcp
Normal,0.018,0.15,0.11617846936511667,0.08367193692039114,0.07841332806378087,From-Normal-Stribrek,80,tcp
Normal,0.054,0.3333333333333333,0.05709836557554282,2.1297895674509786e-5,0.054052437551771804,To-Normal-UDP-NTP-server,123,udp
Normal,0.13,0.45,0.22699077600558637,4.489883538691616e-5,0.1428819371594343,To-Normal-UDP-NTP-server,123,udp
Normal,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,Normal-HTTP-windowsupdate,80,tcp
Normal,0.398,0.2,0.7902163986373066,0.9763873754366778,0.6170180650251966,From-Normal-CVUT-WebServer,53,udp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9822250566379293,0.9876652475766914,0.9706472015948441,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997009828551798,0.9999962687140144,0.9989349271296667,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9994340246736247,0.9999986491778727,0.9975252077216119,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9985094281671424,0.9999883198851763,0.9952144186663897,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9997009828551798,0.9999962687140144,0.9989349271296667,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9989624730898041,0.9999990259000167,0.9974648641422313,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9997986873666019,0.999999915777128,0.9992672720149711,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.992,1,0.9973049293007856,0.9999818049770113,0.9953252910028912,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9962223340956227,0.9998981978880018,0.9925128222877028,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.918,0.8666666666666667,0.39867607199328736,0.6514205844145647,0.36284431103822656,From-Botnet-TCP-Attempt,80,tcp
Botnet,0.646,0.23529411764705882,0.23971834525591973,0.9963164693255958,0.1669568853403215,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9479651224589936,0.9846094460669234,0.91309286918542365,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.624,0.6666666666666666,0.5353437527539875,0.7430162831919008,0.5815411368708419,From-Botnet-TCP-Attempt,80,tcp
Botnet,1,0.875,0.9953394990542288,0.9999523644841796,0.9787538900917526,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,0.875,0.9953394990542288,0.9999523644841796,0.9787538900917526,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.934,0.6666666666666666,0.16875619683582588,0.023908428832553646,0.15446476037951617,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.012,0,0.09410733218785605,9.760050268343904e-5,0.09236109157569616,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.96,1,0.993142016808574,0.9996113853053247,0.9890758978414047,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.942,0.8,0.5688696498607939,0.05955492079751677,0.47373758084503703,From-Botnet-TCP-Established-HTTP-Binary-Download,80,tcp
Botnet,1,1,0.9967076603502384,0.9998999179950049,0.993755646591052,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9966806423229543,0.9999944607268395,0.9935933042156625,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9969706797482547,0.9999707956641285,0.9932446029233544,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.764,0.25,0.19239843623477704,0.01746791652892168,0.19359600381399433,From-Botnet-TCP-Established-SPAM,587,tcp
Botnet,1,1,0.9981763442111768,0.9999531991601236,0.9958653937201414,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9963998804709681,0.9999016302924119,0.9933654223499162,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9974628517178037,0.9999633395280076,0.9954043630889832,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9992792142403082,0.9999992883209098,0.9979962876379647,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9992792142403082,0.9999992883209098,0.9979962876379647,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9959356298334386,0.999898913226645,0.9937395678823105,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.996,1,0.9988615788741733,0.9999998392971706,0.9975259247292678,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.976,0.7317073170731707,0.9125641685341401,0.8157654954074461,0.9115426364499083,From-Botnet-TCP-CC-HTTP-Not-Encrypted,6667,tcp
Botnet,0.998,1,0.998759941024315,0.999888366777128,0.9959703904306493,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9988536312812135,0.99999979491785,0.9966587433355898,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,0.875,0.9953394990542288,0.9999523644841796,0.9787538900917526,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.99,1,0.8889509958290598,0.9631868504394433,0.9160975595875455,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.84,0.1282051282051282,0.4439132421053972,0.20031774445617104,0.40953306743275475,From-Botnet-TCP-Established,65520,tcp
Botnet,1,1,0.9994180445185462,0.9999999650571809,0.9971964175712528,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9990016009439384,0.9999842484421911,0.9966946479659958,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9993013173169062,0.9999866463980986,0.9981621463690765,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9970821218945903,0.9999620289422736,0.9937529270122526,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9978752194099608,0.999995091851156,0.995335694342097,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.904,1,0.22227897301748567,8.694987904365784e-4,0.17363188789756445,From-Botnet-TCP-Established,81,tcp
Botnet,1,1,0.9967606781718648,0.9999914455946555,0.9941799623521403,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.997878273596939,0.9999369777544145,0.9953464399160916,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.992,1,0.9970318130499758,0.9999977376362652,0.9933960180065641,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9964602954389218,0.9999958464197449,0.9933784435000994,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9982944251214159,0.9999220242310196,0.9962406313307787,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9970943689124785,0.9999152479436233,0.9936349977876269,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,1,1,0.9973629548211267,0.99999015414329,0.9944205251127589,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.542,0.7368421052631579,0.17972408986472954,0.004004341833654618,0.2325313895288329,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.822,0.7333333333333333,0.7206823655294289,0.9225221256168944,0.751968453479537,From-Botnet-TCP-Established,7691,tcp
Botnet,0.998,1,0.9986058007175668,0.9999932359737145,0.99693862578860315,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9986058007175668,0.9999932359737145,0.99693862578860315,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9982965022127485,0.9999995233330736,0.9966355922090725,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9967862773098904,0.9999630231467869,0.9931182091229447,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.99,0.8,0.9991962556895992,0.999999508372961,0.9971249826304168,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.726,0.5789473684210527,0.573583606480583,0.0599292576138235,0.7007071588879692,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,1,1,0.9968228629337031,0.9999772303055607,0.9875975844415279,From-Botnet-TCP-Attempt,6667,tcp
Botnet,1,1,0.9993617865816596,0.9999967363265342,0.9972232120205804,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.998,1,0.9971152055614748,0.9998215478555948,0.9933418492093747,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.958,1,0.9765230473483911,0.988514093251775,0.9702626495203063,From-Botnet-TCP-Attempt,6667,tcp
Botnet,0.866,0.5625,0.5790765032210528,0.21083014859824428,0.6234115885434184,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.966,0.8333333333333334,0.995385080363883,0.9999244688528339,0.9868454235022701,From-Botnet-TCP-Attempt-SPAM,25,tcp
Botnet,0.002,0.07692307692307693,0.06357847247801629,6.33450734253016e-5,0.03506158102532675,From-Botnet-UDP-Established,1928,udp
Botnet,0.748,1,0.7550938700700611,0.7517861298562112,0.751551606243922,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.198,0.13333333333333333,0.24954987913735815,0.011512696576526087,0.12775124660914194,From-Botnet-TCP-WEB-Established,80,tcp
Botnet,0.72,0.4,0.10393317881553565,0.005682868809104933,0.11101855650449621,From-Botnet-TCP-Established-HTTP-Ad,80,tcp
Botnet,0.998,1,0.9993394099166982,0.9999994501180434,0.9984269150508557,From-Botnet-TCP-Attempt-SPAM,25,tcp
Normal,0.222,0.17647058823529413,0.2679223309092019,3.252808037489629e-4,0.3236581890685567,From-Normal-Stribrek,80,tcp
Normal,0.028,0,0.18944010438302594,0.10682510513696385,0.1567094922742871,From-Normal-Stribrek,80,tcp
Normal,0.012,0,0.07895489007421863,1.871286377568838e-4,0.0847390164336006,From-Normal-Stribrek,443,tcp
Normal,0.008,0,0.10316443182394197,0.044024081105214295,0.08442365656673978,From-Normal-Stribrek,80,tcp
Normal,0,0.015151515151515152,0.09188441731462338,1.4746660511533772e-5,0.09069710235416206,From-Normal-Stribrek,443,tcp
Normal,0.008,0,0.116896002353155,0.039642965524685124,0.09377757787288454,From-Normal-Stribrek,80,tcp
Normal,0.004,0,0.11789719852712222,0.04016784974752168,0.09344453188917501,From-Normal-Stribrek,80,tcp
Normal,0.002,0.07407407407407407,0.3293212477565203,5.4840886404132e-4,0.2155784451541397,From-Normal-Stribrek,80,tcp
Normal,0.002,0.19791666666666666,0.3193380857413233,6.604778266612031e-4,0.2101488344702238,From-Normal-Stribrek,80,tcp
Normal,0.002,0.19791666666666666,0.3193380857413233,6.604778266612031e-4,0.2101488344702238,From-Normal-Stribrek,443,tcp
Normal,0.082,0.3333333333333333,0.12022837669883157,1.3453080619249007e-4,0.09522537627171535,From-Normal-Stribrek,80,tcp
Normal,0.058,0,0.10938430397674848,0.19032231394746973,0.06906114644880768,From-Normal-Stribrek,80,tcp
Normal,0.098,0,0.5150775437056654,0.4384259553551317,0.47106323926595783,From-Normal-Stribrek,443,tcp
Normal,0.044,0.16666666666666666,0.18917555950483023,8.346283264619814e-4,0.11299860726991762,To-Normal-UDP-NTP-server,123,udp
Normal,0.004,0,0.050094989768164844,2.1846412848277523e-4,0.03697410026529713,To-Normal-UDP-NTP-server,123,udp
Normal,0.018,0.15,0.11617846936511667,0.08367193692039114,0.07841332806378087,From-Normal-Jist,80,tcp
Normal,0.24,0,0.26673954650662235,5.186295900814683e-4,0.28373714038237874,From-Normal-Jist,80,tcp
Normal,0,0,0.15191971639923207,2.745822976219699e-4,0.1587215147078418,From-Normal-Jist,443,tcp
Normal,0,0,0.15191971639923207,2.745822976219699e-4,0.1587215147078418,From-Normal-Jist,80,tcp
Normal,0,0.07936507936507936,0.12503947938808946,1.012188952251674e-4,0.11018143045059481,From-Normal-Jist,993,tcp
Normal,0.302,0.13333333333333333,0.44411287980428626,0.027784515775164362,0.4712754431759918,From-Normal-Jist,80,tcp
Normal,0.104,0.11764705882352941,0.02944184145711215,1.578660095161474e-4,0.015548731113690817,To-Normal-UDP-NTP-server,123,udp
Normal,0.06,0,0.3814408340812263,0.8879904953610729,0.1976606144230879,From-Normal-Grill,54728,icmp
Normal,0.08,0,0.3835176697431154,0.9461962833345178,0.19794713499933614,From-Normal-Grill,54728,icmp
Normal,0,0,0.529501158987546,0.7617306385755154,0.4150428466667275,From-Normal-Grill,53,udp
Normal,0.168,0,0.4086642226283136,0.9094835910367828,0.21253826005732868,From-Normal-Grill,54728,icmp
Normal,0,0,0.07780074050612185,2.5203760827822734e-6,0.08544959328508861,From-Normal-Grill,80,tcp
Normal,0.218,0,0.43338701615830866,0.9009542570007149,0.22630554303405914,From-Normal-Grill,54728,icmp
Normal,0,0,0.04113941496987317,2.6151374446457627e-6,0.06412696608744772,From-Normal-Grill,80,tcp
Normal,0.062,0,0.2900271078225327,0.9755812624645259,0.15277422036080723,From-Normal-Grill,54728,icmp
Normal,0.158,0.06666666666666667,0.052168634389821,0.07466427300560452,0.03387182013443413,From-Normal-Grill,80,tcp
Normal,0.008,0.2222222222222222,0.30043171360737453,4.2788063324901825e-5,0.21336751991522906,From-Normal-Grill,80,tcp
Normal,0.138,0.05555555555555555,0.1858538102860502,0.16837909181962724,0.10855323118827553,From-Normal-Grill,80,tcp
Normal,0,0,0.1480674009726496,3.920633935890994e-6,0.14226190700079144,From-Normal-Grill,80,tcp
Normal,0,0.07936507936507936,0.12503947938808946,1.012188952251674e-4,0.11018143045059481,From-Normal-Grill,443,tcp
Normal,0.028,0.06666666666666667,0.15621330965195113,4.457814978173377e-6,0.14058943315532724,From-Normal-Grill,80,tcp
Normal,0.708,0.5,0.4895677360910705,0.08331577746289513,0.5516261433067375,From-Normal-Grill,443,tcp
Normal,0,0,0.103944913055658,1.8266546306087215e-6,0.10994294559334694,From-Normal-Grill,80,tcp
Normal,0.126,0.125,0.5511229926004397,0.15648135229837606,0.6979168721617695,From-Normal-Grill,80,tcp
